date,restaurant_id,guests,revenue
2026-06-07,1,93,138462.0
2026-06-08,1,51,73258.0
2026-06-09,1,70,93403.0
2026-06-10,1,115,164806.0
2026-06-11,1,110,175170.0
2026-06-12,1,177,292994.0
2026-06-13,1,136,217414.0
2026-06-14,1,144,195835.0
2026-06-15,1,67,79768.0
2026-06-16,1,75,113109.0
2026-06-17,1,94,153612.0
2026-06-18,1,80,116561.0
2026-06-19,1,121,206790.0
2026-06-20,1,172,261326.0
2026-06-21,1,113,177601.0
2026-06-22,1,98,129897.0
2026-06-23,1,74,104948.0
2026-06-24,1,105,173494.0
2026-06-25,1,125,151279.0
2026-06-26,1,134,211319.0
2026-06-27,1,161,232042.0
2026-06-28,1,104,166574.0
2026-06-29,1,53,97842.0
2026-06-30,1,72,101450.0
2026-07-02,1,103,150842.0
2026-07-03,1,161,301528.0
2026-07-04,1,170,258624.0
2026-07-05,1,156,235185.0
2026-07-06,1,86,111303.0
2026-07-07,1,107,171515.0
2026-07-08,1,67,101455.0
2026-07-09,1,104,160083.0
2026-07-10,1,105,153831.0
2026-07-11,1,137,193930.0
2026-07-12,1,106,201444.0
2026-07-13,1,69,105834.0
2026-07-14,1,105,160846.0
2026-07-15,1,0,0.0
2026-07-16,1,115,158712.0
2026-07-17,1,129,189034.0
2026-07-19,1,120,196134.0
2026-07-20,1,88,122785.0
2026-07-21,1,88,141762.0
2026-07-22,1,89,136582.0
2026-07-23,1,117,138799.0
2026-07-24,1,142,227832.0
2026-07-25,1,122,204401.0
2026-07-26,1,121,198948.0
2026-07-27,1,89,142565.0
2026-07-28,1,100,128866.0
2026-07-29,1,97,142214.0
2026-07-30,1,102,161958.0
2026-07-31,1,121,165614.0
2026-08-01,1,180,251289.0
2026-08-02,1,121,229524.0
2026-08-03,1,69,94584.0
2026-08-04,1,90,145080.0
2026-08-05,1,65,94375.0
2026-08-06,1,111,154755.0
2026-08-07,1,79,118471.0
2026-08-08,1,96,150101.0
2026-08-09,1,146,254488.0
2026-08-10,1,81,124941.0
2026-08-11,1,53,81880.0
2026-08-12,1,71,98836.0
2026-08-13,1,117,210002.0
2026-08-14,1,120,160349.0
2026-08-16,1,130,233018.0
2026-08-17,1,87,134674.0
2026-08-18,1,88,127522.0
2026-08-19,1,86,127681.0
2026-08-20,1,84,118683.0
2026-08-21,1,122,192938.0
2026-08-22,1,163,221669.0
2026-08-23,1,99,131036.0
2026-08-24,1,79,120370.0
2026-08-25,1,59,79177.0
2026-08-26,1,106,161156.0
2026-08-27,1,106,151428.0
2026-08-28,1,120,193094.0
2026-08-29,1,127,178996.0
2026-08-30,1,112,149009.0
2026-08-31,1,73,116056.0
2026-09-01,1,68,97774.0
2026-09-02,1,21,29958.0
2026-09-03,1,111,154704.0
2026-09-04,1,123,172699.0
2026-09-05,1,116,161031.0
2026-09-06,1,125,175666.0
2026-09-07,1,73,98848.0
2026-09-08,1,55,82776.0
2026-09-09,1,89,126441.0
2026-09-10,1,128,200980.0
2026-09-11,1,158,283730.0
2026-09-12,1,156,255753.0
2026-09-13,1,101,183171.0
2026-09-14,1,91,123969.0
2026-09-15,1,23,35442.0
2026-09-16,1,100,121739.0
2026-09-17,1,96,167406.0
2026-09-18,1,153,259752.0
2026-09-19,1,190,298816.0
2026-09-20,1,142,219094.0
2026-09-21,1,62,91852.0
2026-09-22,1,65,83579.0
2026-09-23,1,83,121139.0
2026-09-24,1,79,104514.0
2026-09-25,1,115,203556.0
2026-09-26,1,166,274715.0
2026-09-27,1,122,170015.0
2026-09-28,1,59,81598.0
2026-09-29,1,69,95130.0
2026-09-30,1,94,126064.0
2024-01-01,2,0,0.0
2024-01-02,2,60,75930.0
2024-01-03,2,47,45088.0
2024-01-04,2,71,96144.0
2024-01-05,2,94,109395.0
2024-01-06,2,42,59331.0
2024-01-07,2,73,100939.0
2024-01-08,2,0,0.0
2024-01-09,2,57,69397.0
2024-01-10,2,46,51716.0
2024-01-11,2,86,111166.0
2024-01-12,2,110,128764.0
2024-01-13,2,79,92749.0
2024-01-14,2,76,76724.0
2024-01-15,2,0,0.0
2024-01-16,2,47,57855.0
2024-01-17,2,57,60560.0
2024-01-18,2,81,99542.0
2024-01-19,2,98,121400.0
2024-01-20,2,80,113592.0
2024-01-21,2,81,199716.75
2024-01-22,2,0,0.0
2024-01-23,2,56,53833.0
2024-01-24,2,100,122133.0
2024-01-25,2,52,65725.0
2024-01-26,2,94,140253.0
2024-01-27,2,67,102096.0
2024-01-28,2,114,116790.0
2024-01-29,2,0,0.0
2024-01-30,2,54,55958.0
2024-01-31,2,63,82989.0
2024-02-01,2,81,107350.0
2024-02-02,2,86,112881.0
2024-02-03,2,92,122992.0
2024-02-04,2,78,103001.0
2024-02-05,2,0,0.0
2024-02-06,2,75,89616.0
2024-02-08,2,87,89154.0
2024-02-09,2,68,94086.0
2024-02-10,2,92,114564.0
2024-02-11,2,85,104248.0
2024-02-12,2,0,0.0
2024-02-13,2,58,75965.0
2024-02-14,2,77,94037.0
2024-02-15,2,66,70427.0
2024-02-16,2,124,141421.0
2024-02-17,2,81,95924.0
2024-02-18,2,67,89404.0
2024-02-19,2,0,0.0
2024-02-20,2,37,52124.0
2024-02-21,2,81,102542.0
2024-02-22,2,84,103330.0
2024-02-23,2,0,0.0
2024-02-24,2,122,140589.0
2024-02-25,2,90,110883.0
2024-02-26,2,0,0.0
2024-02-27,2,59,65280.0
2024-02-28,2,57,59998.0
2024-02-29,2,71,88336.0
2024-03-01,2,98,155239.0
2024-03-02,2,118,135623.0
2024-03-03,2,96,120437.0
2024-03-04,2,0,0.0
2024-03-05,2,88,92682.0
2024-03-06,2,67,78677.0
2024-03-07,2,79,103719.0
2024-03-08,2,83,89274.0
2024-03-09,2,92,122419.0
2024-03-10,2,78,84753.0
2024-03-11,2,0,0.0
2024-03-12,2,63,65126.0
2024-03-13,2,94,121545.0
2024-03-14,2,55,59443.0
2024-03-16,2,89,113030.0
2024-03-17,2,94,114162.0
2024-03-18,2,0,0.0
2024-03-19,2,74,94092.0
2024-03-20,2,79,76224.0
2024-03-21,2,101,114715.0
2024-03-22,2,87,114581.0
2024-03-23,2,89,119595.0
2024-03-24,2,84,111703.0
2024-03-25,2,0,0.0
2024-03-26,2,44,52389.0
2024-03-27,2,53,50550.0
2024-03-28,2,75,88238.0
2024-03-29,2,112,166131.0
2024-03-30,2,125,181205.0
2024-03-31,2,81,104880.0
2024-04-01,2,0,0.0
2024-04-02,2,73,84855.0
2024-04-03,2,57,74957.0
2024-04-04,2,66,70464.0
2024-04-05,2,74,86846.0
2024-04-06,2,89,109183.0
2024-04-07,2,92,113804.0
2024-04-08,2,0,0.0
2024-04-09,2,49,67862.0
2024-04-10,2,64,78890.0
2024-04-11,2,69,70167.0
2024-04-12,2,102,128073.0
2024-04-13,2,115,176925.0
2024-04-14,2,102,120707.0
2024-04-15,2,0,0.0
2024-04-16,2,62,79651.0
2024-04-17,2,74,87255.0
2024-04-18,2,82,90225.0
2024-04-19,2,81,121797.0
2024-04-20,2,127,163431.0
2024-04-21,2,111,114384.0
2024-04-22,2,0,0.0
2024-04-23,2,51,56494.0
2024-04-24,2,88,104619.0
2024-04-25,2,80,109068.0
2024-04-26,2,80,92817.0
2024-04-27,2,115,135913.0
2024-04-28,2,86,101497.0
2024-04-29,2,0,0.0
2024-04-30,2,67,71556.0
2024-05-01,2,74,77793.0
2024-05-02,2,83,121039.0
2024-05-03,2,100,124536.0
2024-05-04,2,97,136416.0
2024-05-05,2,106,133454.0
2024-05-06,2,0,0.0
2024-05-07,2,74,96793.0
2024-05-08,2,62,70197.0
2024-05-09,2,70,84434.0
2024-05-10,2,86,130600.0
2024-05-11,2,86,98495.0
2024-05-12,2,110,148023.0
2024-05-13,2,0,0.0
2024-05-14,2,62,78347.0
2024-05-15,2,100,117022.0
2024-05-16,2,94,124907.0
2024-05-17,2,79,106432.0
2024-05-18,2,123,149450.0
2024-05-19,2,120,180029.0
2024-05-20,2,0,0.0
2024-05-21,2,85,89192.0
2024-05-22,2,77,102398.0
2024-05-23,2,69,86117.0
2024-05-24,2,119,151741.0
2024-05-25,2,109,146963.0
2024-05-26,2,102,106231.0
2024-05-27,2,0,0.0
2024-05-28,2,81,84514.0
2024-05-29,2,85,109569.0
2024-05-30,2,95,93445.0
2024-05-31,2,110,114704.0
2024-06-01,2,98,132209.0
2024-06-02,2,82,110333.0
2024-06-03,2,0,0.0
2024-06-04,2,106,146581.0
2024-06-05,2,88,122170.0
2024-06-06,2,84,92096.0
2024-06-07,2,118,142614.0
2024-06-08,2,127,178373.0
2024-06-09,2,119,166634.0
2024-06-10,2,0,0.0
2024-06-11,2,81,105828.0
2024-06-12,2,70,75252.0
2024-06-14,2,98,113847.0
2024-06-15,2,82,104497.0
2024-06-16,2,111,136053.0
2024-06-17,2,0,0.0
2024-06-18,2,70,89950.0
2024-06-19,2,92,97933.0
2024-06-20,2,90,97831.0
2024-06-21,2,83,107981.0
2024-06-22,2,126,180533.0
2024-06-23,2,108,137272.0
2024-06-24,2,0,0.0
2024-06-25,2,16,20043.0
2024-06-26,2,61,74088.0
2024-06-27,2,81,81819.0
2024-06-28,2,115,121885.0
2024-06-29,2,103,129747.0
2024-06-30,2,119,145961.0
2024-07-01,2,0,0.0
2024-07-02,2,71,83852.0
2024-07-03,2,87,114990.0
2024-07-04,2,86,84043.0
2024-07-05,2,110,144857.0
2024-07-06,2,104,134501.0
2024-07-07,2,109,161900.0
2024-07-08,2,0,0.0
2024-07-09,2,60,84819.0
2024-07-10,2,59,64913.0
2024-07-11,2,94,137726.0
2024-07-12,2,103,130414.0
2024-07-13,2,166,166507.0
2024-07-14,2,109,117771.0
2024-07-15,2,0,0.0
2024-07-16,2,69,83457.0
2024-07-17,2,76,86332.0
2024-07-18,2,69,79691.0
2024-07-19,2,84,108628.0
2024-07-20,2,128,167211.0
2024-07-21,2,104,115317.0
2024-07-22,2,0,0.0
2024-07-23,2,60,81667.0
2024-07-24,2,78,96659.0
2024-07-25,2,97,119253.0
2024-07-26,2,129,167548.0
2024-07-27,2,116,118755.0
2024-07-28,2,94,121864.0
2024-07-29,2,0,0.0
2024-07-30,2,76,88457.0
2024-07-31,2,68,70215.0
2024-08-01,2,99,106688.0
2024-08-02,2,133,181692.0
2024-08-03,2,236,279737.0
2024-08-04,2,109,152017.0
2024-08-05,2,0,0.0
2024-08-06,2,62,69751.0
2024-08-07,2,82,106284.0
2024-08-08,2,85,107572.0
2024-08-09,2,55,61898.0
2024-08-10,2,115,151773.0
2024-08-11,2,131,179503.0
2024-08-12,2,0,0.0
2024-08-13,2,85,97659.0
2024-08-14,2,51,45037.0
2024-08-15,2,110,116157.0
2024-08-16,2,103,125330.0
2024-08-17,2,83,108072.0
2024-08-18,2,115,129909.0
2024-08-19,2,0,0.0
2024-08-20,2,69,91755.0
2024-08-21,2,75,94759.0
2024-08-22,2,83,104096.0
2024-08-23,2,73,82482.0
2024-08-24,2,126,149075.0
2024-08-25,2,112,146619.0
2024-08-26,2,0,0.0
2024-08-27,2,48,60034.0
2024-08-28,2,66,71495.0
2024-08-29,2,83,107860.0
2024-08-30,2,72,76181.0
2024-08-31,2,116,146845.0
2024-09-01,2,101,167651.0
2024-09-02,2,0,0.0
2024-09-03,2,64,70980.0
2024-09-04,2,82,80970.0
2024-09-05,2,77,83017.0
2024-09-06,2,111,152539.0
2024-09-07,2,88,99022.0
2024-09-08,2,90,112605.0
2024-09-09,2,0,0.0
2024-09-11,2,73,83752.0
2024-09-12,2,100,112539.0
2024-09-13,2,83,109108.0
2024-09-14,2,117,141730.0
2024-09-15,2,87,102467.0
2024-09-16,2,0,0.0
2024-09-17,2,62,71911.0
2024-09-18,2,74,101727.0
2024-09-19,2,67,74418.0
2024-09-20,2,100,133845.0
2024-09-21,2,121,146022.0
2024-09-22,2,110,149029.0
2024-09-23,2,0,0.0
2024-09-24,2,57,71760.0
2024-09-25,2,65,91871.0
2024-09-26,2,52,58916.0
2024-09-27,2,76,106548.0
2024-09-28,2,120,161005.0
2024-09-29,2,96,128844.0
2024-09-30,2,0,0.0
2024-10-01,2,63,86099.0
2024-10-02,2,85,96400.0
2024-10-03,2,67,96779.0
2024-10-04,2,81,98266.0
2024-10-05,2,95,131573.0
2024-10-06,2,65,84812.0
2024-10-07,2,0,0.0
2024-10-08,2,72,82525.0
2024-10-09,2,84,85231.0
2024-10-10,2,72,81816.0
2024-10-11,2,130,168456.0
2024-10-12,2,91,123454.0
2024-10-13,2,95,157594.0
2024-10-14,2,0,0.0
2024-10-15,2,75,83421.0
2024-10-16,2,95,107354.0
2024-10-17,2,91,104775.0
2024-10-18,2,185,208044.0
2024-10-19,2,92,112938.0
2024-10-20,2,73,91861.0
2024-10-21,2,0,0.0
2024-10-22,2,73,103062.0
2024-10-24,2,91,93164.0
2024-10-25,2,83,114144.0
2024-10-26,2,101,131019.0
2024-10-27,2,104,153046.0
2024-10-28,2,0,0.0
2024-10-29,2,53,64086.0
2024-10-30,2,68,76795.0
2024-10-31,2,88,128743.0
2024-11-01,2,54,77381.0
2024-11-02,2,117,169627.0
2024-11-03,2,131,149244.0
2024-11-04,2,0,0.0
2024-11-05,2,62,73033.0
2024-11-06,2,67,54979.0
2024-11-07,2,70,95284.0
2024-11-08,2,111,168733.0
2024-11-09,2,104,129587.0
2024-11-10,2,82,101764.0
2024-11-11,2,0,0.0
2024-11-12,2,52,58095.0
2024-11-13,2,100,126275.0
2024-11-14,2,94,105829.0
2024-11-15,2,89,103328.0
2024-11-16,2,77,86406.0
2024-11-17,2,93,125883.0
2024-11-18,2,0,0.0
2024-11-19,2,61,62748.0
2024-11-20,2,50,57378.0
2024-11-21,2,89,92902.0
2024-11-22,2,25,30161.0
2024-11-24,2,83,90517.0
2024-11-25,2,0,0.0
2024-11-26,2,53,63742.0
2024-11-27,2,76,104168.0
2024-11-28,2,56,56073.0
2024-11-29,2,90,131812.0
2024-11-30,2,116,128060.0
2024-12-01,2,112,132402.0
2024-12-02,2,0,0.0
2024-12-03,2,57,64106.0
2024-12-04,2,86,91222.0
2024-12-05,2,79,106622.0
2024-12-06,2,69,81364.0
2024-12-07,2,82,99276.0
2024-12-08,2,63,74999.0
2024-12-09,2,0,0.0
2024-12-10,2,60,75904.0
2024-12-11,2,88,124287.0
2024-12-12,2,75,74380.0
2024-12-13,2,105,134442.0
2024-12-14,2,62,74919.0
2024-12-15,2,82,103592.0
2024-12-16,2,0,0.0
2024-12-17,2,64,82441.0
2024-12-18,2,83,171785.45
2024-12-19,2,53,77096.0
2024-12-20,2,115,140073.0
2024-12-21,2,109,117672.0
2024-12-22,2,82,79173.0
2024-12-23,2,0,0.0
2024-12-24,2,64,74198.0
2024-12-25,2,56,61821.0
2024-12-26,2,75,69756.0
2024-12-27,2,102,119116.0
2024-12-28,2,98,135077.0
2024-12-29,2,75,94811.0
2024-12-30,2,0,0.0
2024-12-31,2,66,76921.0
2025-01-01,2,74,86666.0
2025-01-02,2,131,170098.0
2025-01-03,2,164,210535.0
2025-01-04,2,117,134488.0
2025-01-05,2,300,367708.0
2025-01-06,2,0,0.0
2025-01-07,2,105,129900.0
2025-01-08,2,84,91966.0
2025-01-09,2,77,90894.0
2025-01-10,2,71,92835.0
2025-01-11,2,78,103639.0
2025-01-12,2,80,95187.0
2025-01-13,2,0,0.0
2025-01-14,2,66,81707.0
2025-01-15,2,74,91035.0
2025-01-16,2,87,87872.0
2025-01-17,2,73,112153.0
2025-01-18,2,134,188307.0
2025-01-19,2,93,127746.0
2025-01-20,2,0,0.0
2025-01-21,2,57,66294.0
2025-01-22,2,82,101963.0
2025-01-23,2,62,78165.0
2025-01-25,2,161,215161.0
2025-01-26,2,100,126169.0
2025-01-27,2,0,0.0
2025-01-28,2,54,65697.0
2025-01-29,2,71,89823.0
2025-01-30,2,64,72199.0
2025-01-31,2,108,150825.0
2025-02-01,2,119,143767.0
2025-02-03,2,0,0.0
2025-02-04,2,56,68132.0
2025-02-05,2,74,93661.0
2025-02-06,2,73,83099.0
2025-02-07,2,85,124052.0
2025-02-08,2,131,169776.0
2025-02-09,2,86,101756.0
2025-02-10,2,0,0.0
2025-02-11,2,79,99367.0
2025-02-12,2,76,92145.0
2025-02-13,2,63,72870.0
2025-02-14,2,117,129933.0
2025-02-15,2,97,124074.0
2025-02-16,2,98,116624.0
2025-02-17,2,0,0.0
2025-02-18,2,58,63891.0
2025-02-19,2,55,62662.0
2025-02-20,2,63,81273.0
2025-02-21,2,96,126729.0
2025-02-22,2,74,104251.0
2025-02-23,2,117,121513.0
2025-02-24,2,0,0.0
2025-02-25,2,108,146130.0
2025-02-26,2,57,70965.0
2025-02-27,2,70,77265.0
2025-02-28,2,65,77113.0
2025-03-01,2,127,165542.0
2025-03-02,2,89,126805.0
2025-03-03,2,0,0.0
2025-03-04,2,71,92345.0
2025-03-05,2,53,57199.0
2025-03-07,2,101,122167.0
2025-03-08,2,147,180928.0
2025-03-09,2,90,98496.0
2025-03-10,2,0,0.0
2025-03-11,2,65,64085.0
2025-03-12,2,57,81586.0
2025-03-13,2,103,139784.0
2025-03-14,2,127,128667.0
2025-03-15,2,119,172118.0
2025-03-16,2,120,134947.0
2025-03-17,2,0,0.0
2025-03-18,2,78,117314.0
2025-03-19,2,64,72152.0
2025-03-20,2,112,127877.0
2025-03-21,2,126,138352.0
2025-03-22,2,128,162109.0
2025-03-23,2,81,78752.0
2025-03-24,2,0,0.0
2025-03-25,2,65,77854.0
2025-03-27,2,80,101243.0
2025-03-28,2,122,153301.0
2025-03-29,2,112,131024.0
2025-03-30,2,110,167383.0
2025-03-31,2,0,0.0
2025-04-01,2,59,77207.0
2025-04-02,2,74,83497.0
2025-04-03,2,87,98271.0
2025-04-04,2,68,82211.0
2025-04-05,2,107,139591.0
2025-04-06,2,105,136300.0
2025-04-07,2,0,0.0
2025-04-08,2,95,99726.0
2025-04-09,2,96,108157.0
2025-04-10,2,121,140804.0
2025-04-11,2,102,122369.0
2025-04-12,2,115,140313.0
2025-04-13,2,80,104735.0
2025-04-14,2,0,0.0
2025-04-15,2,63,71454.0
2025-04-16,2,138,192964.0
2025-04-17,2,37,39342.0
2025-04-19,2,138,184029.0
2025-04-20,2,96,126986.0
2025-04-21,2,0,0.0
2025-04-22,2,70,80971.0
2025-04-23,2,87,103732.0
2025-04-24,2,115,137163.0
2025-04-25,2,117,136083.0
2025-04-26,2,144,158258.0
2025-04-27,2,127,171393.0
2025-04-28,2,0,0.0
2025-04-29,2,91,107533.0
2025-04-30,2,98,108657.0
2025-05-01,2,143,163064.0
2025-05-02,2,114,180106.0
2025-05-03,2,105,184185.0
2025-05-04,2,97,141065.0
2025-05-05,2,0,0.0
2025-05-06,2,100,122880.0
2025-05-07,2,92,129139.0
2025-05-08,2,80,170205.55
2025-05-09,2,284,312780.0
2025-05-10,2,0,0.0
2025-05-11,2,102,143414.0
2025-05-12,2,0,0.0
2025-05-13,2,84,85887.0
2025-05-14,2,88,111511.0
2025-05-15,2,106,123494.0
2025-05-16,2,95,139951.0
2025-05-17,2,155,181128.0
2025-05-18,2,118,174980.0
2025-05-19,2,0,0.0
2025-05-20,2,80,77878.0
2025-05-21,2,67,76641.0
2025-05-22,2,94,98147.0
2025-05-23,2,104,141354.0
2025-05-24,2,134,166944.0
2025-05-25,2,105,143086.0
2025-05-26,2,0,0.0
2025-05-28,2,79,76245.0
2025-05-29,2,94,129003.0
2025-05-30,2,122,150120.0
2025-05-31,2,181,202764.0
2025-06-01,2,81,87024.0
2025-06-02,2,0,0.0
2025-06-03,2,56,64528.0
2025-06-04,2,76,36567.0
2025-06-05,2,95,126308.0
2025-06-06,2,125,142282.0
2025-06-07,2,147,205913.0
2025-06-08,2,99,124850.0
2025-06-09,2,0,0.0
2025-06-10,2,72,82137.0
2025-06-11,2,83,110497.0
2025-06-12,2,96,111516.0
2025-06-13,2,85,103593.0
2025-06-14,2,113,151554.0
2025-06-15,2,127,138256.0
2025-06-16,2,0,0.0
2025-06-17,2,85,87384.0
2025-06-18,2,59,70539.0
2025-06-19,2,80,98226.0
2025-06-20,2,112,167412.0
2025-06-21,2,76,82953.0
2025-06-22,2,128,164741.0
2025-06-23,2,0,0.0
2025-06-24,2,82,94089.0
2025-06-25,2,65,76638.0
2025-06-26,2,107,122420.0
2025-06-27,2,170,189303.0
2025-06-28,2,81,106648.0
2025-06-29,2,105,131129.0
2025-06-30,2,0,0.0
2025-07-01,2,66,74207.0
2025-07-03,2,96,107284.0
2025-07-04,2,66,74986.0
2025-07-05,2,126,159602.0
2025-07-06,2,87,109246.0
2025-07-07,2,0,0.0
2025-07-08,2,74,90815.0
2025-07-09,2,64,72231.0
2025-07-10,2,105,115888.0
2025-07-11,2,110,155056.0
2025-07-12,2,177,199653.0
2025-07-13,2,110,159420.0
2025-07-14,2,0,0.0
2025-07-15,2,93,106005.0
2025-07-16,2,79,87528.0
2025-07-17,2,135,181145.0
2025-07-18,2,138,199034.0
2025-07-19,2,127,180083.0
2025-07-20,2,101,136775.0
2025-07-21,2,0,0.0
2025-07-22,2,84,105554.0
2025-07-23,2,93,105882.0
2025-07-24,2,103,109969.0
2025-07-25,2,102,126107.0
2025-07-26,2,121,152167.0
2025-07-27,2,96,130488.0
2025-07-28,2,0,0.0
2025-07-29,2,87,108654.0
2025-07-30,2,83,88707.0
2025-07-31,2,101,126904.0
2025-08-01,2,64,76836.0
2025-08-02,2,122,140597.0
2025-08-03,2,92,113887.0
2025-08-04,2,0,0.0
2025-08-05,2,69,74988.0
2025-08-06,2,75,94749.0
2025-08-07,2,64,75269.0
2025-08-08,2,135,154227.0
2025-08-09,2,125,142814.0
2025-08-10,2,103,115745.0
2025-08-11,2,0,0.0
2025-08-12,2,48,61920.0
2025-08-13,2,87,104723.0
2025-08-14,2,99,98822.0
2025-08-15,2,106,135884.0
2025-08-16,2,80,99894.0
2025-08-17,2,108,146544.0
2025-08-18,2,0,0.0
2025-08-19,2,93,94661.0
2025-08-20,2,83,95964.0
2025-08-21,2,64,73149.0
2025-08-22,2,115,132429.0
2025-08-23,2,102,137431.0
2025-08-24,2,68,110107.0
2025-08-25,2,0,0.0
2025-08-26,2,69,75919.0
2025-08-27,2,61,63257.0
2025-08-28,2,119,152854.0
2025-08-29,2,129,174865.0
2025-08-30,2,122,135630.0
2025-08-31,2,90,122510.0
2025-09-01,2,0,0.0
2025-09-02,2,87,105008.0
2025-09-03,2,58,68162.0
2025-09-04,2,90,101600.0
2025-09-05,2,120,173259.0
2025-09-06,2,104,126157.0
2025-09-07,2,74,81303.0
2025-09-08,2,0,0.0
2025-09-09,2,71,110410.0
2025-09-10,2,59,79604.0
2025-09-11,2,104,128046.0
2025-09-12,2,100,127823.0
2025-09-13,2,114,134619.0
2025-09-14,2,107,138248.0
2025-09-15,2,0,0.0
2025-09-16,2,72,94366.0
2025-09-17,2,92,117086.0
2025-09-18,2,120,132343.0
2025-09-19,2,124,168464.0
2025-09-20,2,109,132522.0
2025-09-21,2,94,120668.0
2025-09-22,2,0,0.0
2025-09-23,2,73,78267.0
2025-09-24,2,83,108171.0
2025-09-25,2,80,88444.0
2025-09-26,2,129,174265.0
2025-09-27,2,100,142427.0
2025-09-28,2,71,78594.0
2025-09-29,2,0,0.0
2025-09-30,2,76,82101.0
2025-10-01,2,64,68890.0
2025-10-02,2,79,97791.0
2025-10-03,2,71,93778.0
2025-10-04,2,136,184217.0
2025-10-05,2,93,113368.0
2025-10-06,2,0,0.0
2025-10-07,2,54,60606.0
2025-10-08,2,68,71358.0
2025-10-09,2,121,168382.0
2025-10-10,2,97,117538.0
2025-10-11,2,126,146629.0
2025-10-12,2,106,126462.0
2025-10-13,2,0,0.0
2025-10-14,2,61,62509.0
2025-10-15,2,82,98991.0
2025-10-16,2,81,98240.0
2025-10-17,2,103,133979.0
2025-10-18,2,107,129054.0
2025-10-19,2,103,129997.0
2025-10-20,2,0,0.0
2025-10-21,2,66,68154.0
2025-10-22,2,74,80057.0
2025-10-23,2,82,90769.0
2025-10-24,2,76,103534.0
2025-10-25,2,96,115686.0
2025-10-26,2,71,114248.0
2025-10-27,2,0,0.0
2025-10-28,2,72,84892.0
2025-10-29,2,77,88002.0
2025-10-30,2,93,95047.0
2025-10-31,2,59,62838.0
2025-11-01,2,138,156280.0
2025-11-02,2,74,86933.0
2025-11-03,2,0,0.0
2025-11-04,2,157,184976.0
2025-11-05,2,23,24789.0
2025-11-06,2,62,70721.0
2025-11-07,2,99,135518.0
2025-11-08,2,83,103276.0
2025-11-09,2,79,94771.0
2025-11-10,2,0,0.0
2025-11-11,2,69,76001.0
2025-11-12,2,87,92554.0
2025-11-13,2,115,117268.0
2025-11-14,2,85,125560.0
2025-11-15,2,99,139447.0
2025-11-16,2,68,80829.0
2025-11-17,2,0,0.0
2025-11-18,2,61,68507.0
2025-11-19,2,72,78028.0
2025-11-20,2,87,104959.0
2025-11-21,2,133,160572.0
2025-11-22,2,96,152725.0
2025-11-23,2,107,152932.0
2025-11-24,2,0,0.0
2025-11-25,2,67,90379.0
2025-11-26,2,0,0.0
2025-11-27,2,62,74459.0
2025-11-28,2,123,162213.0
2025-11-29,2,100,149314.0
2025-11-30,2,96,147695.0
2025-12-01,2,0,0.0
2025-12-02,2,106,131754.0
2025-12-03,2,90,124185.0
2025-12-04,2,89,93073.0
2025-12-05,2,78,113354.0
2025-12-06,2,98,125280.0
2025-12-07,2,90,105766.0
2025-12-08,2,0,0.0
2025-12-09,2,74,77947.0
2025-12-10,2,94,113642.0
2025-12-11,2,63,67089.0
2025-12-12,2,96,114567.0
2025-12-13,2,105,161827.0
2025-12-14,2,85,99399.0
2025-12-15,2,0,0.0
2025-12-16,2,69,74574.0
2025-12-17,2,76,88543.0
2025-12-18,2,79,113746.0
2025-12-19,2,89,115112.0
2025-12-20,2,75,88316.0
2025-12-21,2,327,440358.0
2025-12-22,2,0,0.0
2025-12-23,2,75,95644.0
2025-12-24,2,74,91750.0
2025-12-25,2,83,99685.0
2025-12-26,2,101,122351.0
2025-12-27,2,0,0.0
2025-12-28,2,81,99219.0
2025-12-29,2,0,0.0
2025-12-30,2,59,76457.0
2025-12-31,2,72,82384.0
2026-01-01,2,76,75949.0
2026-01-02,2,128,162905.0
2026-01-03,2,159,201050.0
2026-01-04,2,147,177376.0
2026-01-05,2,0,0.0
2026-01-06,2,111,149557.0
2026-01-07,2,98,121275.0
2026-01-08,2,104,110872.0
2026-01-09,2,72,81237.0
2026-01-11,2,94,109884.0
2026-01-12,2,0,0.0
2026-01-13,2,67,85242.0
2026-01-14,2,70,93436.0
2026-01-15,2,82,91498.0
2026-01-16,2,83,107387.0
2026-01-17,2,120,157157.0
2026-01-18,2,130,172317.0
2026-01-19,2,0,0.0
2026-01-20,2,43,41285.0
2026-01-21,2,82,110671.0
2026-01-22,2,67,78645.0
2026-01-23,2,118,135095.0
2026-01-24,2,98,106017.0
2026-01-25,2,87,117737.0
2026-01-26,2,0,0.0
2026-01-27,2,63,76591.0
2026-01-28,2,103,110433.0
2026-01-29,2,87,100782.0
2026-01-30,2,107,137789.0
2026-01-31,2,70,89617.0
2026-02-01,2,96,118065.0
2026-02-02,2,0,0.0
2026-02-03,2,78,93507.0
2026-02-04,2,42,52693.0
2026-02-05,2,81,89558.0
2026-02-06,2,82,117767.0
2026-02-07,2,143,143890.0
2026-02-08,2,117,153099.0
2026-02-09,2,0,0.0
2026-02-10,2,72,74193.0
2026-02-11,2,56,55690.0
2026-02-12,2,25,28405.0
2026-02-13,2,92,128038.0
2026-02-14,2,171,219166.0
2026-02-15,2,60,74499.0
2026-02-16,2,0,0.0
2026-02-17,2,79,99329.0
2026-02-18,2,64,70129.0
2026-02-19,2,91,96155.0
2026-02-20,2,108,146365.0
